sampleID,sampleshortID,mouse_number,mouse_birthdate,sex,exposure_type,timepoint,FullCategory,sort_plate,sort_date,rt_date,library_date
230126_701,701,3d_1,12/31/2021,M,singleNE,3d,GFPPos,ZA1,4/1/2022,6/3/2022,1/13/2023
230126_702,702,3d_1,12/31/2021,M,singleNE,3d,GFPPos,ZA1,4/1/2022,6/3/2022,1/13/2023
230126_703,703,3d_1,12/31/2021,M,singleNE,3d,GFPPos,ZA1,4/1/2022,6/3/2022,1/13/2023
230126_704,704,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_705,705,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_706,706,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_707,707,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_708,708,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_709,709,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_710,710,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_711,711,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_712,712,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_713,713,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_714,714,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_715,715,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_716,716,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_717,717,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_718,718,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_719,719,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_720,720,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_721,721,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_722,722,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_723,723,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_724,724,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_725,725,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_726,726,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_727,727,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_728,728,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_729,729,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_730,730,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_731,731,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_732,732,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_733,733,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_734,734,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_735,735,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_736,736,3d_2,12/31/2021,M,singleNE,3d,GFPPos,Z78,4/1/2022,6/7/2022,1/13/2023
230126_737,737,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_738,738,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_739,739,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_740,740,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_741,741,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_742,742,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_743,743,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_744,744,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_745,745,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_746,746,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_747,747,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_748,748,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_749,749,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_750,750,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_751,751,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_752,752,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_753,753,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_754,754,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_755,755,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_756,756,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_757,757,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_758,758,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_759,759,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_760,760,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_761,761,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_762,762,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_763,763,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_764,764,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_765,765,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_766,766,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_767,767,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_768,768,3d_1,12/31/2021,M,singleNE,3d,GFPPos,Z7A,4/1/2022,6/21/2022,1/13/2023
230126_769,769,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_770,770,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_771,771,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_772,772,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_773,773,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_774,774,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_775,775,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_776,776,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_777,777,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_778,778,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_779,779,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_780,780,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_781,781,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_782,782,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_783,783,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_784,784,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_785,785,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_786,786,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_787,787,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_788,788,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_789,789,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_790,790,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_791,791,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,76,4/15/2022,12/22/2022,1/24/2023
230126_792,792,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,77,4/15/2022,5/26/2022,1/24/2023
230126_793,793,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,77,4/15/2022,5/26/2022,1/24/2023
230126_794,794,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,77,4/15/2022,5/26/2022,1/24/2023
230126_795,795,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,77,4/15/2022,5/26/2022,1/24/2023
230126_796,796,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,77,4/15/2022,5/26/2022,1/24/2023
230126_797,797,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,77,4/15/2022,5/26/2022,1/24/2023
230126_798,798,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,77,4/15/2022,5/26/2022,1/24/2023
230126_799,799,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,77,4/15/2022,5/26/2022,1/24/2023
230126_800,800,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,77,4/15/2022,5/26/2022,1/24/2023
230126_801,801,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,77,4/15/2022,5/26/2022,1/24/2023
230126_802,802,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,77,4/15/2022,5/26/2022,1/24/2023
230126_803,803,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,77,4/15/2022,5/26/2022,1/24/2023
230126_804,804,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,77,4/15/2022,5/26/2022,1/24/2023
230126_805,805,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,77,4/15/2022,5/26/2022,1/24/2023
230126_806,806,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,77,4/15/2022,5/26/2022,1/24/2023
230126_807,807,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,77,4/15/2022,5/26/2022,1/24/2023
230126_808,808,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,77,4/15/2022,5/26/2022,1/24/2023
230126_809,809,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,77,4/15/2022,5/26/2022,1/24/2023
230126_810,810,7d_3,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,77,4/15/2022,5/26/2022,1/24/2023
230126_811,811,7d_4,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,79,4/15/2022,6/8/2022,1/24/2023
230126_812,812,7d_4,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,79,4/15/2022,6/8/2022,1/24/2023
230126_813,813,7d_4,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,79,4/15/2022,6/8/2022,1/24/2023
230126_814,814,7d_4,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,79,4/15/2022,6/8/2022,1/24/2023
230126_815,815,7d_4,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,79,4/15/2022,6/8/2022,1/24/2023
230126_816,816,7d_4,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,79,4/15/2022,6/8/2022,1/24/2023
230126_817,817,7d_4,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,79,4/15/2022,6/8/2022,1/24/2023
230126_818,818,7d_4,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,79,4/15/2022,6/8/2022,1/24/2023
230126_819,819,7d_4,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,79,4/15/2022,6/8/2022,1/24/2023
230126_820,820,7d_4,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,79,4/15/2022,6/8/2022,1/24/2023
230126_821,821,7d_4,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,79,4/15/2022,6/8/2022,1/24/2023
230126_822,822,7d_4,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,79,4/15/2022,6/8/2022,1/24/2023
230126_823,823,7d_4,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,79,4/15/2022,6/8/2022,1/24/2023
230126_824,824,7d_4,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,79,4/15/2022,6/8/2022,1/24/2023
230126_825,825,7d_4,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,79,4/15/2022,6/8/2022,1/24/2023
230126_826,826,7d_4,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,79,4/15/2022,6/8/2022,1/24/2023
230126_827,827,7d_4,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,79,4/15/2022,6/8/2022,1/24/2023
230126_828,828,7d_4,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,79,4/15/2022,6/8/2022,1/24/2023
230126_829,829,7d_4,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,79,4/15/2022,6/8/2022,1/24/2023
230126_830,830,7d_4,1/3/2022,M,singleNE,7d,GFPNegFOSNeg,79,4/15/2022,6/8/2022,1/24/2023
230126_831,831,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_832,832,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_833,833,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_834,834,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_835,835,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_836,836,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_837,837,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_838,838,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_839,839,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_840,840,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_841,841,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_842,842,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_843,843,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_844,844,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_845,845,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_846,846,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_847,847,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_848,848,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_849,849,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_850,850,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_851,851,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_852,852,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_853,853,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_854,854,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_855,855,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_856,856,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_857,857,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_858,858,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_859,859,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_860,860,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_861,861,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_862,862,7d_3,1/3/2022,M,singleNE,7d,GFPPos,76,4/15/2022,12/22/2022,1/24/2023
230126_863,863,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_864,864,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_865,865,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_866,866,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_867,867,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_868,868,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_869,869,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_870,870,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_871,871,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_872,872,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_873,873,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_874,874,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_875,875,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_876,876,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_877,877,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_878,878,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_879,879,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_880,880,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_881,881,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_882,882,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_883,883,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_884,884,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_885,885,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_886,886,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_887,887,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_888,888,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_889,889,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_890,890,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_891,891,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_892,892,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_893,893,7d_3,1/3/2022,M,singleNE,7d,GFPPos,77,4/15/2022,5/26/2022,1/24/2023
230126_894,894,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_895,895,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_896,896,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_897,897,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_898,898,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_899,899,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_900,900,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_901,901,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_902,902,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_903,903,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_904,904,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_905,905,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_906,906,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_907,907,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_908,908,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_909,909,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_910,910,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_911,911,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_912,912,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_913,913,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_914,914,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_915,915,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_916,916,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_917,917,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_918,918,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_919,919,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_920,920,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_921,921,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_922,922,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_923,923,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
230126_924,924,7d_4,1/3/2022,M,singleNE,7d,GFPPos,79,4/15/2022,6/8/2022,1/24/2023
